state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-29,Micrograms/cubic meter (LC),Included,1,100.0,Y,13.1,13.1,0,53,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-26,Micrograms/cubic meter (LC),None,1,100.0,Y,4.9,4.9,0,20,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-26,Micrograms/cubic meter (LC),Included,1,100.0,Y,4.9,4.9,0,20,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-23,Micrograms/cubic meter (LC),None,1,100.0,Y,5.5,5.5,0,23,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-23,Micrograms/cubic meter (LC),Included,1,100.0,Y,5.5,5.5,0,23,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-20,Micrograms/cubic meter (LC),None,1,100.0,Y,4.8,4.8,0,20,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-20,Micrograms/cubic meter (LC),Included,1,100.0,Y,4.8,4.8,0,20,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-17,Micrograms/cubic meter (LC),None,1,100.0,Y,7.7,7.7,0,32,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-17,Micrograms/cubic meter (LC),Included,1,100.0,Y,7.7,7.7,0,32,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-14,Micrograms/cubic meter (LC),None,1,100.0,Y,5.6,5.6,0,23,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-14,Micrograms/cubic meter (LC),Included,1,100.0,Y,5.6,5.6,0,23,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-11,Micrograms/cubic meter (LC),None,1,100.0,Y,3.3,3.3,0,14,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-11,Micrograms/cubic meter (LC),Included,1,100.0,Y,3.3,3.3,0,14,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-08,Micrograms/cubic meter (LC),None,1,100.0,Y,6.4,6.4,0,27,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-08,Micrograms/cubic meter (LC),Included,1,100.0,Y,6.4,6.4,0,27,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-05,Micrograms/cubic meter (LC),None,1,100.0,Y,7.7,7.7,0,32,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-05,Micrograms/cubic meter (LC),Included,1,100.0,Y,7.7,7.7,0,32,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-02,Micrograms/cubic meter (LC),None,1,100.0,Y,7.7,7.7,0,32,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-07-02,Micrograms/cubic meter (LC),Included,1,100.0,Y,7.7,7.7,0,32,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-29,Micrograms/cubic meter (LC),None,1,100.0,Y,11.0,11.0,0,46,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-29,Micrograms/cubic meter (LC),Included,1,100.0,Y,11.0,11.0,0,46,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-26,Micrograms/cubic meter (LC),None,1,100.0,Y,2.8,2.8,0,12,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-26,Micrograms/cubic meter (LC),Included,1,100.0,Y,2.8,2.8,0,12,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-23,Micrograms/cubic meter (LC),None,1,100.0,Y,9.3,9.3,0,39,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-23,Micrograms/cubic meter (LC),Included,1,100.0,Y,9.3,9.3,0,39,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-17,Micrograms/cubic meter (LC),None,1,100.0,Y,9.4,9.4,0,39,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-17,Micrograms/cubic meter (LC),Included,1,100.0,Y,9.4,9.4,0,39,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-14,Micrograms/cubic meter (LC),None,1,100.0,Y,6.1,6.1,0,25,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-14,Micrograms/cubic meter (LC),Included,1,100.0,Y,6.1,6.1,0,25,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-11,Micrograms/cubic meter (LC),None,1,100.0,Y,7.5,7.5,0,31,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-11,Micrograms/cubic meter (LC),Included,1,100.0,Y,7.5,7.5,0,31,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-08,Micrograms/cubic meter (LC),None,1,100.0,Y,2.6,2.6,0,11,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-08,Micrograms/cubic meter (LC),Included,1,100.0,Y,2.6,2.6,0,11,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-05,Micrograms/cubic meter (LC),None,1,100.0,Y,10.5,10.5,0,44,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-05,Micrograms/cubic meter (LC),Included,1,100.0,Y,10.5,10.5,0,44,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-02,Micrograms/cubic meter (LC),None,1,100.0,Y,4.0,4.0,0,17,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-06-02,Micrograms/cubic meter (LC),Included,1,100.0,Y,4.0,4.0,0,17,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-30,Micrograms/cubic meter (LC),None,1,100.0,Y,5.5,5.5,0,23,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-30,Micrograms/cubic meter (LC),Included,1,100.0,Y,5.5,5.5,0,23,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-27,Micrograms/cubic meter (LC),None,1,100.0,Y,5.1,5.1,0,21,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-27,Micrograms/cubic meter (LC),Included,1,100.0,Y,5.1,5.1,0,21,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-24,Micrograms/cubic meter (LC),None,1,100.0,Y,5.8,5.8,0,24,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-24,Micrograms/cubic meter (LC),Included,1,100.0,Y,5.8,5.8,0,24,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-21,Micrograms/cubic meter (LC),None,1,100.0,Y,2.5,2.5,0,10,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-21,Micrograms/cubic meter (LC),Included,1,100.0,Y,2.5,2.5,0,10,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-18,Micrograms/cubic meter (LC),None,1,100.0,Y,4.8,4.8,0,20,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-18,Micrograms/cubic meter (LC),Included,1,100.0,Y,4.8,4.8,0,20,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-17,Micrograms/cubic meter (LC),None,1,100.0,Y,3.5,3.5,0,15,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-17,Micrograms/cubic meter (LC),Included,1,100.0,Y,3.5,3.5,0,15,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-12,Micrograms/cubic meter (LC),None,1,100.0,Y,5.2,5.2,0,22,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-12,Micrograms/cubic meter (LC),Included,1,100.0,Y,5.2,5.2,0,22,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-09,Micrograms/cubic meter (LC),None,1,100.0,Y,4.4,4.4,0,18,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-09,Micrograms/cubic meter (LC),Included,1,100.0,Y,4.4,4.4,0,18,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-06,Micrograms/cubic meter (LC),None,1,100.0,Y,2.6,2.6,0,11,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-06,Micrograms/cubic meter (LC),Included,1,100.0,Y,2.6,2.6,0,11,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-03,Micrograms/cubic meter (LC),None,1,100.0,Y,7.6,7.6,0,32,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-05-03,Micrograms/cubic meter (LC),Included,1,100.0,Y,7.6,7.6,0,32,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-04-30,Micrograms/cubic meter (LC),None,1,100.0,Y,10.0,10.0,0,42,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
06,067,0010,88101,1,38.56844,-121.49311,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2019-04-30,Micrograms/cubic meter (LC),Included,1,100.0,Y,10.0,10.0,0,42,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",2021-09-24
